params,precision_mean,recall_mean,roc_auc_mean,accuracy_mean,f1_mean
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8529169663412693,0.744455066921606,0.8365151639421293,0.7498598567424478,0.794999096062279
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8440511669601639,0.7649139579349905,0.8365112018720622,0.7547492992837121,0.802529669638479
"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8500104569345686,0.7565009560229445,0.8365088737554187,0.7543444409841171,0.8005203434785979
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8539532450729113,0.7440248565965584,0.8365001059399866,0.7502958579881657,0.7951932913321039
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8509761454274848,0.7545411089866156,0.8364847061959514,0.7539707256306447,0.7998535403241418
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8519473455294758,0.743642447418738,0.8364359225407826,0.7487698536281532,0.7941138573860684
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8527936349859727,0.744455066921606,0.836416635482719,0.7497664279040798,0.794939537856024
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8530171331383782,0.7455544933078394,0.8364163044202606,0.7505138586110246,0.7956673636408437
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8485783306897849,0.7563097514340344,0.8363769827437432,0.7532855808159452,0.7997858032434991
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8500723056092294,0.7563097514340344,0.8363658761322336,0.7543132980379943,0.800450485280465
"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'reg_lambda': 0.1, 'subsample': 1.0}",0.8449214279506867,0.7609464627151052,0.8363614121287615,0.7532232949236998,0.8007200040666407
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 1.0}",0.8488221553552971,0.7546845124282984,0.8363600238023228,0.752569293055123,0.7989758352698757
