params,precision_mean,recall_mean,roc_auc_mean,accuracy_mean,f1_mean
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7928475754609418,0.7023206751054852,0.7964366446872344,0.7158829025225786,0.7448347940814499
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7928475754609418,0.7023206751054852,0.7964366446872344,0.7158829025225786,0.7448347940814499
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20}",0.8069440813098673,0.6645042194092826,0.7963588142336878,0.7080348800996574,0.7288142546214716
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8054562944024628,0.6651371308016877,0.7963036450562321,0.7074120211772034,0.728591980897592
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7928959768849567,0.7017405063291139,0.7962997144278129,0.7156649018997197,0.7445294719611222
"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7935080980506755,0.7061708860759495,0.7962684498884984,0.7180006228589224,0.7472847230073203
"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7931052939050754,0.7048523206751055,0.7962633761691614,0.7171597633136095,0.7463689281611435
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7931634973485109,0.7024789029535865,0.7962488168006289,0.716163189037683,0.7450594363781243
"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7931518426903839,0.7044303797468354,0.7962278801880285,0.7170040485829959,0.7461478363267199
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7935535449083109,0.7027426160337552,0.796209590733343,0.7165369043911554,0.7453808107812117
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8060919648481871,0.6635021097046414,0.7962084075339718,0.7070694487698537,0.7278676121454968
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.8060919648481871,0.6635021097046414,0.7962084075339718,0.7070694487698537,0.7278676121454968
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20}",0.8069952377204255,0.6617088607594936,0.7961424692368163,0.706820305200872,0.7271539530550576
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8060190030003845,0.6645042194092827,0.7960784160369639,0.7074743070694488,0.7284298522760778
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8053666251561851,0.6639767932489452,0.7959579502976046,0.7068514481469947,0.7278527892953368
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.8053666251561851,0.6639767932489452,0.7959579502976046,0.7068514481469947,0.7278527892953368
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8065817788863139,0.6621308016877638,0.7959181827661997,0.7067580193086267,0.7272441274466439
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.8063044552453376,0.6629746835443038,0.7956292214147054,0.7069760199314855,0.7276331225526425
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.8063044552453376,0.6629746835443038,0.7956292214147054,0.7069760199314855,0.7276331225526425
"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20}",0.8063044552453376,0.6629746835443038,0.7956292214147054,0.7069760199314855,0.7276331225526425
