RegionName,RegionCode,Date,C1M_School closing,C2M_Workplace closing,H6M_Facial Coverings,ConfirmedCases,ConfirmedDeaths,daily_cases,daily_deaths,cases_14d_avg,deaths_14d_avg
Tasmania,AUS_TAS,2021-08-06,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-08-07,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-08-08,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-08-09,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-08-10,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-08-11,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-08-12,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-08-13,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-08-14,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-08-15,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-08-16,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-08-17,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-08-18,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-08-19,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-08-20,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-08-21,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-08-22,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-08-23,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-08-24,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-08-25,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-08-26,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-08-27,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-08-28,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-08-29,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-08-30,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-08-31,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-01,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-02,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-03,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-04,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-05,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-06,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-07,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-08,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-09,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-10,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-11,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-12,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-13,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-14,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-15,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-16,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-17,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-18,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-19,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-20,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-21,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-22,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-23,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-24,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-25,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-26,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-27,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-28,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-29,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-09-30,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-10-01,1.0,1.0,2.0,235.0,13.0,0.0,0.0,0.0,0.0
Tasmania,AUS_TAS,2021-10-02,1.0,1.0,2.0,236.0,13.0,1.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-10-03,1.0,1.0,2.0,236.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-10-04,1.0,1.0,2.0,236.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-10-05,1.0,1.0,2.0,236.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-10-06,1.0,1.0,2.0,236.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-10-07,1.0,1.0,2.0,236.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-10-08,1.0,1.0,2.0,236.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-10-09,1.0,1.0,2.0,236.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-10-10,1.0,1.0,2.0,236.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-10-11,1.0,1.0,2.0,236.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-10-12,1.0,1.0,2.0,236.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-10-13,1.0,1.0,2.0,237.0,13.0,1.0,0.0,0.14285714285714285,0.0
Tasmania,AUS_TAS,2021-10-14,1.0,1.0,2.0,237.0,13.0,0.0,0.0,0.14285714285714285,0.0
Tasmania,AUS_TAS,2021-10-15,1.0,1.0,4.0,237.0,13.0,0.0,0.0,0.14285714285714285,0.0
Tasmania,AUS_TAS,2021-10-16,1.0,1.0,4.0,237.0,13.0,0.0,0.0,0.07142857142857142,0.0
Tasmania,AUS_TAS,2021-10-17,1.0,1.0,4.0,237.0,13.0,0.0,0.0,0.07142857142857142,0.0
